year,quarter,level,entity,count,amount
2023,3,pincodes,394210,1247,1192187.0
2023,3,pincodes,395003,886,797374.0
2023,3,pincodes,395004,752,770323.0
2023,3,pincodes,395002,691,598001.0
2023,3,pincodes,382350,687,804798.0
2023,3,pincodes,382415,674,792375.0
2023,3,pincodes,395007,668,762069.0
2023,3,pincodes,396191,635,809380.0
2023,4,districts,ahmadabad,10344,16047139.0
2023,4,districts,surat,8196,11477882.0
2023,4,districts,vadodara,2756,4865088.0
2023,4,districts,rajkot,2109,3364383.0
2023,4,districts,valsad,2030,3301560.0
2023,4,districts,kachchh,1972,2767311.0
2023,4,districts,gandhinagar,1952,3618581.0
2023,4,districts,bharuch,1750,2901972.0
2023,4,districts,bhavnagar,971,1371224.0
2023,4,districts,banas kantha,955,1817338.0
2023,4,pincodes,394210,816,966984.0
2023,4,pincodes,395010,782,1044876.0
2023,4,pincodes,396191,710,1034784.0
2023,4,pincodes,395006,638,960206.0
2023,4,pincodes,382481,491,749838.0
2023,4,pincodes,382415,478,740155.0
2023,4,pincodes,382350,455,756630.0
2023,4,pincodes,395007,440,672598.0
2023,4,pincodes,395003,426,536867.0
2023,4,pincodes,382330,425,765464.0
2024,1,districts,ahmadabad,10018,14364566.0
2024,1,districts,surat,9277,10645109.0
2024,1,districts,vadodara,2674,4324591.0
2024,1,districts,rajkot,2612,3794409.0
2024,1,districts,kachchh,2270,2841893.0
2024,1,districts,valsad,2218,3196463.0
2024,1,districts,bharuch,2022,3022124.0
2024,1,districts,gandhinagar,1991,3417398.0
2024,1,districts,banas kantha,1155,1457558.0
2024,1,districts,mahesana,1088,1661780.0
2024,1,pincodes,394210,948,948851.0
2024,1,pincodes,395010,858,920109.0
2024,1,pincodes,395006,678,741317.0
2024,1,pincodes,396191,668,900153.0
2024,1,pincodes,395003,556,561440.0
2024,1,pincodes,394230,502,453830.0
2024,1,pincodes,395007,491,634417.0
2024,1,pincodes,395002,488,499075.0
2024,1,pincodes,394221,467,418678.0
2024,1,pincodes,382415,464,599601.0
2024,2,districts,ahmadabad,10341,15547955.0
2024,2,districts,surat,9120,11220662.0
2024,2,districts,rajkot,3116,4171290.0
2024,2,districts,vadodara,2706,4644588.0
2024,2,districts,kachchh,2146,2785372.0
2024,2,districts,gandhinagar,1985,3217376.0
2024,2,districts,valsad,1967,3083166.0
2024,2,districts,bharuch,1711,2452287.0
2024,2,districts,bhavnagar,1110,1430220.0
2024,2,districts,banas kantha,1075,1816483.0
2024,2,pincodes,394210,969,1148145.0
2024,2,pincodes,395010,829,1001171.0
2024,2,pincodes,395006,769,861618.0
2024,2,pincodes,396191,652,934430.0
2024,2,pincodes,382415,584,881580.0
2024,2,pincodes,360004,523,688481.0
2024,2,pincodes,395007,493,701580.0
2024,2,pincodes,382350,481,845310.0
2024,2,pincodes,382481,478,877628.0
2024,2,pincodes,395003,461,550802.0
2024,3,districts,ahmedabad,12184,17553288.0
2024,3,districts,surat,9244,11486994.0
2024,3,districts,rajkot,2935,4371113.0
2024,3,districts,vadodara,2679,4369142.0
2024,3,districts,gandhinagar,2386,4058142.0
2024,3,districts,kachchh,2218,3200203.0
2024,3,districts,valsad,1905,2794216.0
2024,3,districts,bharuch,1768,2801543.0
2024,3,districts,bhavnagar,1168,1635336.0
2024,3,districts,mahesana,1087,1969857.0
2024,3,pincodes,394210,952,1031350.0
2024,3,pincodes,395010,844,971105.0
2024,3,pincodes,395006,711,852008.0
2024,3,pincodes,382415,673,919818.0
2024,3,pincodes,382330,614,913827.0
2024,3,pincodes,382445,541,740466.0
2024,3,pincodes,380001,531,683726.0
2024,3,pincodes,395002,529,574809.0
2024,3,pincodes,382350,528,772153.0
2024,3,pincodes,360004,471,668172.0
2024,4,districts,ahmedabad,18268,25165090.0
2024,4,districts,surat,11616,14897974.0
2024,4,districts,rajkot,3682,5459568.0
2024,4,districts,vadodara,3482,5748869.0
2024,4,districts,gandhinagar,3082,5330046.0
2024,4,districts,valsad,2601,4056897.0
2024,4,districts,kachchh,2511,3190903.0
2024,4,districts,bharuch,2348,3655512.0
2024,4,districts,bhavnagar,1544,1903033.0
2024,4,districts,mahesana,1458,2462736.0
2024,4,pincodes,394210,1224,1368815.0
2024,4,pincodes,395010,1094,1385731.0
2024,4,pincodes,382415,990,1369467.0
2024,4,pincodes,380001,913,1093880.0
2024,4,pincodes,382330,850,1439945.0
2024,4,pincodes,395006,847,1081777.0
2024,4,pincodes,382445,803,1076629.0
2024,4,pincodes,382350,724,1080837.0
2024,4,pincodes,395002,680,749953.0
2024,4,pincodes,396191,662,1031965.0
2020,2,districts,gurugram,2571,438481.0
2020,2,districts,faridabad,1051,189308.0
2020,2,districts,rewari,343,69983.0
2020,2,districts,karnal,303,52030.0
2020,2,districts,panipat,297,53337.0
2020,2,districts,sonipat,210,43359.0
2020,2,districts,jhajjar,204,40299.0
2020,2,districts,ambala,191,43269.0
2020,2,districts,hisar,191,36813.0
2020,2,districts,palwal,130,28921.0
2020,2,pincodes,122001,575,93975.0
2020,2,pincodes,122006,314,51995.0
2020,2,pincodes,132001,253,42325.0
2020,2,pincodes,121004,241,43674.0
2020,2,pincodes,122002,224,35989.0
2020,2,pincodes,122003,207,32786.0
2020,2,pincodes,121003,205,36173.0
2020,2,pincodes,121001,196,35036.0
2020,2,pincodes,123401,155,30644.0
2020,2,pincodes,122017,142,24199.0
2020,3,districts,gurugram,1999,454846.0
2020,3,districts,faridabad,1144,297042.0
2020,3,districts,rewari,483,135250.0
2020,3,districts,hisar,361,114981.0
2020,3,districts,panipat,296,79561.0
2020,3,districts,sonipat,278,77076.0
2020,3,districts,palwal,258,65067.0
2020,3,districts,jhajjar,242,70683.0
2020,3,districts,mahendragarh,237,61501.0
2020,3,districts,karnal,232,63907.0
2020,3,pincodes,122001,361,74622.0
2020,3,pincodes,121003,259,66186.0
2020,3,pincodes,121004,219,56317.0
2020,3,pincodes,121001,210,57050.0
2020,3,pincodes,122006,199,47470.0
2020,3,pincodes,123401,182,54342.0
2020,3,pincodes,122002,176,33926.0
2020,3,pincodes,121102,158,39499.0
2020,3,pincodes,122051,148,31924.0
2020,3,pincodes,121002,147,48557.0
2020,4,districts,gurugram,2380,1626450.0
2020,4,districts,faridabad,1370,1022011.0
2020,4,districts,rewari,639,442173.0
2020,4,districts,jhajjar,393,324264.0
2020,4,districts,hisar,374,243421.0
2020,4,districts,sonipat,357,304138.0
2020,4,districts,palwal,295,205874.0
2020,4,districts,mahendragarh,271,184572.0
2020,4,districts,panipat,265,148352.0
2020,4,districts,bhiwani,257,204503.0
2020,4,pincodes,122001,460,270525.0
2020,4,pincodes,121003,314,242149.0
2020,4,pincodes,121001,275,203631.0
2020,4,pincodes,121004,272,190752.0
2020,4,pincodes,123401,252,193284.0
2020,4,pincodes,122006,243,164637.0
2020,4,pincodes,121005,206,143936.0
2020,4,pincodes,121102,181,127019.0
2020,4,pincodes,122002,169,119662.0
2020,4,pincodes,124507,167,114610.0
2021,1,districts,gurugram,3377,2003697.0
2021,1,districts,faridabad,1845,1250394.0
2021,1,districts,rewari,757,485758.0
2021,1,districts,hisar,499,324109.0
2021,1,districts,sonipat,493,389233.0
2021,1,districts,panipat,428,245026.0
2021,1,districts,palwal,386,239181.0
2021,1,districts,karnal,339,211754.0
2021,1,districts,jhajjar,317,272445.0
2021,1,districts,rohtak,312,284433.0
2021,1,pincodes,122001,604,349428.0
2021,1,pincodes,121004,448,336339.0
2021,1,pincodes,121003,445,305563.0
2021,1,pincodes,121001,358,218872.0
2021,1,pincodes,123401,316,198507.0
2021,1,pincodes,122006,309,176327.0
2021,1,pincodes,122051,273,137444.0
2021,1,pincodes,122002,252,156010.0
2021,1,pincodes,121102,250,136976.0
2021,1,pincodes,122004,203,115760.0
2021,2,districts,gurugram,3238,2521099.0
2021,2,districts,faridabad,1707,1330963.0
2021,2,districts,rewari,1001,900929.0
2021,2,districts,sonipat,739,843265.0
2021,2,districts,hisar,683,636895.0
2021,2,districts,mahendragarh,502,622610.0
2021,2,districts,rohtak,463,488282.0
2021,2,districts,panipat,457,396928.0
2021,2,districts,jhajjar,457,499261.0
2021,2,districts,bhiwani,424,442945.0
2021,2,pincodes,122001,566,394802.0
2021,2,pincodes,122006,393,280696.0
2021,2,pincodes,123401,387,310580.0
2021,2,pincodes,121004,386,306663.0
2021,2,pincodes,121003,351,286823.0
2021,2,pincodes,121001,286,191084.0
2021,2,pincodes,131001,254,244031.0
2021,2,pincodes,121005,246,200416.0
2021,2,pincodes,122051,240,149418.0
2021,2,pincodes,124001,234,223885.0
2021,3,districts,gurugram,4501,3651728.0
2021,3,districts,faridabad,1957,1608197.0
2021,3,districts,rewari,960,921840.0
2021,3,districts,sonipat,673,772054.0
2021,3,districts,hisar,600,562880.0
2021,3,districts,panipat,522,513232.0
2021,3,districts,jhajjar,509,659985.0
2021,3,districts,bhiwani,458,471344.0
2021,3,districts,karnal,458,395742.0
2021,3,districts,rohtak,431,484147.0
2021,3,pincodes,122001,866,704138.0
2021,3,pincodes,122006,806,481888.0
2021,3,pincodes,121004,483,372427.0
2021,3,pincodes,121003,462,400611.0
2021,3,pincodes,123401,438,414246.0
2021,3,pincodes,122002,353,283482.0
2021,3,pincodes,121001,306,230567.0
2021,3,pincodes,122004,277,214822.0
2021,3,pincodes,124507,258,278203.0
2021,3,pincodes,121102,249,263515.0
2021,4,districts,gurugram,5951,6492219.0
2021,4,districts,faridabad,3250,3581730.0
2021,4,districts,rewari,1182,1635811.0
2021,4,districts,sonipat,1000,1514842.0
2021,4,districts,jhajjar,848,1322079.0
2021,4,districts,hisar,717,1163784.0
2021,4,districts,mahendragarh,669,1016832.0
2021,4,districts,panipat,600,903045.0
2021,4,districts,karnal,577,747027.0
2021,4,districts,rohtak,557,1036418.0
2021,4,pincodes,122001,1104,1111507.0
2021,4,pincodes,121003,762,796816.0
2021,4,pincodes,121004,726,818260.0
2021,4,pincodes,122006,702,698248.0
2021,4,pincodes,121001,589,641154.0
2021,4,pincodes,122002,546,591127.0
2021,4,pincodes,123401,525,775398.0
2021,4,pincodes,122003,468,433551.0
2021,4,pincodes,124507,434,654682.0
2021,4,pincodes,121005,368,356517.0
2022,1,districts,gurugram,6642,8138262.0
2022,1,districts,faridabad,3517,4282216.0
2022,1,districts,rewari,1254,1910239.0
2022,1,districts,sonipat,1178,1965399.0
2022,1,districts,jhajjar,869,1532926.0
2022,1,districts,hisar,855,1334248.0
